CAS,ModelCode,ShowDataWarning,UserModified,DoNotShowValue,Value,RefID,DataFlag,Comments,Minimum Value,Maximum Value,Units,Instructions,Parameter Description
924163,RCF,TRUE,FALSE,FALSE,3.19963176731835,9,C,"Briggs et al., 1982",0,1000000,[ug/g WW plant]/[ug/mL soil water],Can be calculated: copy data from cols E-H to flag for calculation,Root concentration factor
924163,BCF_T3F,FALSE,FALSE,FALSE,14.9051,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, filet; used for human)"
924163,BCF_T3W,FALSE,FALSE,FALSE,14.9051,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, whole; used for eco)"
924163,BCF_T4F,FALSE,FALSE,FALSE,14.9051,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, filet; used for human)"
924163,BCF_T4W,FALSE,FALSE,FALSE,14.9051,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, whole; used for eco)"
924163,C_in,FALSE,FALSE,FALSE,0,143,D,,0,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Chemical concentration (surface disposal influent)
924163,CSFOral,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[per mg/kg-day],Default available: copy data from cols E-H for defaults,Oral cancer slope factor (human toxicity)
924163,Heat_of_Henry,FALSE,FALSE,FALSE,50000,143,D,,0,100000,[J/mol],Default available: copy data from cols E-H for defaults,Enthalpy of phase transform. from aqueous to air solution
924163,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: copy data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
924163,Kaer,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Aerobic biodegradation rate (surface-water column)
924163,Kanaer,FALSE,FALSE,FALSE,0,143,D,,0,2,[1/day],Default available: copy data from cols E-H for defaults,Anaerobic degradation rate (sediment)
924163,Kh,FALSE,FALSE,FALSE,0,143,D,,0,50,[1/day],Default available: copy data from cols E-H for defaults,Hydrolysis rate
924163,Kpo,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Photolysis degradation rate in surface- water column
924163,ksoil,FALSE,FALSE,FALSE,0,143,D,,0,100,[1/day],Default available: copy data from cols E-H for defaults,Biodegradation rate (soil)
924163,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (bird)
924163,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (mammal)
924163,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (bird)
924163,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (mammal)
924163,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: copy data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
924163,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
924163,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
924163,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
924163,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
924163,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
924163,Sol,FALSE,FALSE,FALSE,100000,143,D,,1E-12,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Solubility
924163,tb,FALSE,FALSE,TRUE,100,143,D,,0,5000,[deg C],Default available: copy data from cols E-H for defaults,Boiling point
924163,CTPWasteDry,FALSE,FALSE,FALSE,0.001,190,,,2.5E-15,1000000,[ug/g DW],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Dry biosolids concentration
924163,Da,FALSE,FALSE,FALSE,0.063012086590347,190,,FSG method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,1,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusivity in air
924163,Dw,FALSE,FALSE,FALSE,7.29271036357428e-06,190,,HL method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,0.01,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusion coefficient in water
924163,HLC,FALSE,FALSE,FALSE,0.000596351,279,,,0,10,[atm-m3/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Henry's law constant
924163,Koc,FALSE,FALSE,FALSE,154.00125,279,,,0,1000000000,[mL/g],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Organic carbon partition coefficient
924163,LogKow,FALSE,FALSE,FALSE,2.63,279,,,-4,12,[log units],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Octanol-water partition coefficient
924163,MW,FALSE,FALSE,FALSE,158.141913208,279,,,6,1000,[g/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Molecular weight
55185,CAS,FALSE,FALSE,FALSE,55185,279,,,,,NA,Must enter data,"CAS number, no hyphens"
55185,ChemName,FALSE,FALSE,FALSE,N-Nitrosodiethylamine,279,,,,,NA,Must enter data,Chemical name (should match name in tbl_Chemicals)
55185,ChemType,FALSE,FALSE,TRUE,O,146,,,,,NA,Fixed Value: copy data from cols E-H as is,"Chemical type, must be O for organics"
55185,AntB,FALSE,FALSE,TRUE,-9999,143,D,,,,"[C, atm]",Fixed Value: copy data from cols E-H as is,Antoine's vapor pressure equation coefficient B
55185,AntC,FALSE,FALSE,TRUE,-9999,143,D,,,,"[C, atm]",Fixed Value: copy data from cols E-H as is,Antoine's vapor pressure equation coefficient C
55185,Bs,FALSE,FALSE,TRUE,1,144,,Always 1,,,[fraction],Fixed Value: copy data from cols E-H as is,Bioavailability of contaminant in soil relative to vegetation
55185,CTPwaste,FALSE,FALSE,TRUE,4e-04,145,C,Calculated,0,,[ug/g WW],Fixed Value: copy data from cols E-H as is,Wet biosolids concentration
55185,KpPar,FALSE,FALSE,TRUE,18.07,25,,Constant,,,[1/yr],Fixed Value: copy data from cols E-H as is,Plant surface loss coefficient (particulate)
55185,Pc,FALSE,FALSE,TRUE,-9999,143,D,,,,[atm],Fixed Value: copy data from cols E-H as is,Critical pressure
55185,tc,FALSE,FALSE,TRUE,-9999,143,D,,,,[deg C],Fixed Value: copy data from cols E-H as is,Critical temperature
55185,temp_ref_aer_all,FALSE,FALSE,FALSE,25,143,,,,,[C],Fixed Value: copy data from cols E-H as is,Reference temperature for water column degradation
55185,temp_ref_anae_all,FALSE,FALSE,FALSE,25,143,,,,,[C],Fixed Value: copy data from cols E-H as is,Reference temperature for benthic degradation
55185,UseRfDPath,FALSE,FALSE,TRUE,0,146,,,,,NA,Fixed Value: copy data from cols E-H as is,True if pathway-specific value is to be used
55185,BCF_beef,TRUE,FALSE,FALSE,0.00198787267350209,49,C,"RTI, 2005",0,8000,[mg/kg beef]/[mg/kg DW],Can be calculated: copy data from cols E-H to flag for calculation,Bioconcentration factor (beef)
55185,BCF_milk,TRUE,FALSE,FALSE,0.000706026068571066,49,C,"RTI, 2005",0,16000,[mg/kg milk]/[mg/kg DW],Can be calculated: copy data from cols E-H to flag for calculation,Bioconcentration factor (milk)
55185,BrExfruit,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer (soil to exposed fruit)
55185,BrExveg,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to exposed vegetables)
55185,BrForage,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to forage)
55185,BrGrain,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to grain)
55185,BrProfruit,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to protected fruit)
55185,BrProveg,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to protected vegetables)
55185,BrSilage,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to silage)
55185,Bv,TRUE,FALSE,FALSE,0.292078849969565,5,C,"Bacci et al., 1992",0,1000000000,[ug/g DW plant]/[ug/g air],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer factor (vapor phase air to all plants)
55185,RCF,TRUE,FALSE,FALSE,0.890729404240458,9,C,"Briggs et al., 1982",0,1000000,[ug/g WW plant]/[ug/mL soil water],Can be calculated: copy data from cols E-H to flag for calculation,Root concentration factor
55185,BCF_T3F,FALSE,FALSE,FALSE,8.51908,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, filet; used for human)"
55185,BCF_T3W,FALSE,FALSE,FALSE,8.51908,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, whole; used for eco)"
55185,BCF_T4F,FALSE,FALSE,FALSE,8.51908,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, filet; used for human)"
55185,BCF_T4W,FALSE,FALSE,FALSE,8.51908,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, whole; used for eco)"
55185,C_in,FALSE,FALSE,FALSE,0,143,D,,0,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Chemical concentration (surface disposal influent)
55185,CSFOral,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[per mg/kg-day],Default available: copy data from cols E-H for defaults,Oral cancer slope factor (human toxicity)
55185,Heat_of_Henry,FALSE,FALSE,FALSE,50000,143,D,,0,100000,[J/mol],Default available: copy data from cols E-H for defaults,Enthalpy of phase transform. from aqueous to air solution
55185,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: copy data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
55185,Kaer,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Aerobic biodegradation rate (surface-water column)
55185,Kanaer,FALSE,FALSE,FALSE,0,143,D,,0,2,[1/day],Default available: copy data from cols E-H for defaults,Anaerobic degradation rate (sediment)
55185,Kh,FALSE,FALSE,FALSE,0,143,D,,0,50,[1/day],Default available: copy data from cols E-H for defaults,Hydrolysis rate
55185,Kpo,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Photolysis degradation rate in surface- water column
55185,ksoil,FALSE,FALSE,FALSE,0,143,D,,0,100,[1/day],Default available: copy data from cols E-H for defaults,Biodegradation rate (soil)
55185,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (bird)
55185,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (mammal)
55185,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (bird)
55185,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (mammal)
55185,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: copy data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
55185,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
55185,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
55185,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
55185,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
55185,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
55185,Sol,FALSE,FALSE,FALSE,100000,143,D,,1E-12,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Solubility
55185,tb,FALSE,FALSE,TRUE,100,143,D,,0,5000,[deg C],Default available: copy data from cols E-H for defaults,Boiling point
55185,CTPWasteDry,FALSE,FALSE,FALSE,0.001,190,,,2.5E-15,1000000,[ug/g DW],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Dry biosolids concentration
