"CAS","RunID","ModelCode","Value","RefID","DataFlag","ShowDataWarning","Comments","UserModified","userComment","DoNotShowValue"
7440666,,"CTPWaste","840",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
16984488,,"Dw","0.0000298",69,"E",1,"Estimated at 25 deg C using MW (41.988 g/mol) and density (2.78 g/mL) for NaF in calculation. ",0,,0
7440702,,"BCF_beef","0.00859",6,"",1,"Ff =1.0E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
16984488,,"HLC","0",197,,0,"Not applicable to metals",0,,1
16984488,,"IUR","0",196,"M",0,,0,,0
16984488,,"Kd","150",6,,1,"Used value for fluorine",0,,0
16984488,,"KpPar","18.07",25,,0,,0,,1
16984488,,"MW","42",15,,1,,0,,0
18540299,,"CTPWaste","91",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
18559949,,"CTPWaste","0.0093",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
148798,,"AntB","-9999",143,"D",0,,0,,1
148798,,"Antc","-9999",143,"D",0,,0,,1
148798,,"BrExfruit","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrExveg","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrForage","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrGrain","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrProfruit","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrProveg","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"BrSilage","1.45",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
148798,,"Bs","1",144,,0,"Always 1",0,,1
148798,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
148798,,"CAS","148798",146,,0,,0,,0
148798,,"ChemName","Thiabendazole",146,,0,,0,,0
148798,,"ChemType","O",146,,0,,0,,1
11006761,,"BCF_T3W","1.9",18,"E",0,"used Virginiamycin M1 as surrogate; S1 values very similar",0,,0
11006761,,"BCF_T4F","1.8",18,"E",0,"used Virginiamycin M1 as surrogate; S1 values very similar",0,,0
11006761,,"BCF_T4W","1.8",18,"E",0,"used Virginiamycin M1 as surrogate; S1 values very similar",0,,0
14698294,,"BCF_T3F","1.3",18,"E",0,,0,,0
14698294,,"BCF_T3W","1.3",18,"E",0,,0,,0
14698294,,"BCF_T4F","1.4",18,"E",0,,0,,0
14698294,,"BCF_T4W","1.4",18,"E",0,,0,,0
14797558,,"BCF_T3F","0",196,"M",0,,0,,0
14797558,,"BCF_T3W","0",196,"M",0,,0,,0
14797558,,"BCF_T4F","0",196,"M",0,,0,,0
14797558,,"BCF_T4W","0",196,"M",0,,0,,0
148798,,"CSFOral","0",196,"M",0,,0,,0
148798,,"CTPWasteDry","0.112",244,,0,"Table 10; Nonparametric K-M",0,,0
148798,,"Da","0.0565",54,"E",1,,0,,0
148798,,"Dw","7.73E-6",54,"E",1,,0,,0
148798,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
148798,,"IUR","0",196,"M",0,,0,,0
148798,,"Kanaer","0.00513",18,"E",1,"Estimated ",0,,0
148798,,"kh","0",196,"M",1,,0,,0
148798,,"Koc","3420",28,,1,"Range is 2,500 to 4,680; geometric mean  was used.",0,,0
148798,,"KpPar","18.07",25,,0,,0,,1
148798,,"ksoil","0.0231",18,"E",1,"Estimated ",0,,0
148798,,"LogKow","2.47",44,,1,"Experimental value.",0,,0
148798,,"MW","201.25",44,,1,,0,,0
148798,,"Pc","-9999",143,"D",0,,0,,1
148798,,"RCF","2.41",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
7440020,,"Da","0",197,,0,"Not applicable to metals",0,,1
7440020,,"Density","8.9",15,,1,,0,,0
7440020,,"Dw","0.000049",69,,1,"at 25 deg C",0,,0
7440020,,"HLC","0",197,,0,"Not applicable to metals",0,,1
7440020,,"IUR","0.00024",29,,0,"based on refinery data",0,,0
7440020,,"Kd","794",63,,1,"From literature data (raw, n=19); Ni(II) logKd range: 1-3.8, mean: 2.9, std dev: 0.5, lognormal distribution.",0,,0
7439921,,"BCF_beef","0.00368",6,"",1,"Ff =3.0E-04 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7439954,,"BCF_beef","0.0614",68,"",1,"The BTF (5.0E-03 day/kg) from USACE, 2005 was multiplied by the feed adjustment rate (8 kg/day) given by Travis and Arms, 1988 to get BCF_beef.",0,"",0
7440020,,"KpPar","18.07",25,,0,,0,,1
7440020,,"MW","58.69",15,,1,,0,,0
7440020,,"RfC","9E-5",2,,0,,0,,0
7440020,,"RfD","0.02",29,,0,"for nickel soluble salts",0,,0
7440020,,"RfD_fish","0.02",29,,0,"for nickel soluble salts",0,,1
7440020,,"RfD_food","0.02",29,,0,"for nickel soluble salts",0,,1
7440020,,"RfD_soil","0.02",29,,0,"for nickel soluble salts",0,,1
7440020,,"RfD_water","0.02",29,,0,"for nickel soluble salts",0,,1
7440020,,"Sol","100000",28,,0,"Insoluble in water; set to 1E+5 to prevent model crash with zero value",0,,1
7440020,,"tb","2910",15,,0,,0,,1
7440020,,"UseRfDPath","0",146,,0,,0,,1
7440235,,"BrExfruit","0.055",6,,1,"Br (p.11).",0,,0
7440235,,"BrExveg","0.075",6,,1,"Bv (p.10).",0,,0
7440235,,"BrForage","0.075",6,,1,"Bv (p.10).",0,,0
7440235,,"BrGrain","0.055",6,,1,"Br (p.11).",0,,0
7440235,,"BrProfruit","0.055",6,,1,"Br (p.11).",0,,0
7440235,,"BrProveg","0.055",6,,1,"Br (p.11).",0,,0
7440235,,"BrRoot","0.075",6,,1,"Bv (p.10).",0,,0
16065831,,"BCF_T3W","0.6",55,,0,"p.20-21; rainbow trout muscle, BCF (geomean of 0.13, Buhler et al., 1977, and 2.8, Calamari et al., 1982) ",0,,0
16065831,,"BCF_T4F","0.6",55,,0,"p.20-21; rainbow trout muscle, BCF (geomean of 0.13, Buhler et al., 1977, and 2.8, Calamari et al., 1982) ",0,,0
16065831,,"BCF_T4W","0.6",55,,0,"p.20-21; rainbow trout muscle, BCF (geomean of 0.13, Buhler et al., 1977, and 2.8, Calamari et al., 1982) ",0,,0
16984488,,"BCF_T3F","2.3",214,"S",0,"BCF",0,,0
16984488,,"BCF_T3W","2.3",214,"S",0,"BCF",0,,0
16984488,,"BCF_T4F","2.3",214,"S",0,"BCF",0,,0
16984488,,"BCF_T4W","2.3",214,"S",0,"BCF",0,,0
7440235,,"BrSilage","0.075",6,,1,"Bv (p.10).",0,,0
7440235,,"Bs","1",144,,0,"Always 1",0,,1
7440235,,"CAS","7440235",146,,0,,0,,0
7440235,,"ChemName","Sodium",146,,0,,0,,0
93106606,,"BrExfruit","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"BrExveg","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"BrForage","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"BrGrain","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"BrProfruit","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
298464,,"CTPWaste","0.20",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
93106606,,"BrProveg","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"BrSilage","0.0744",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
93106606,,"Bs","1",144,,0,"Always 1",0,,1
93106606,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
93106606,,"CAS","93106606",146,,0,,0,,0
93106606,,"ChemName","Enrofloxacin",146,,0,,0,,0
93106606,,"ChemType","O",146,,0,,0,,1
93106606,,"CSFOral","0",196,"M",0,,0,,0
93106606,,"CTPWasteDry","0.0331",244,,0,"Table 10; Nonparametric K-M",0,,0
93106606,,"Da","0.0295",54,"E",1,,0,,0
93106606,,"Dw","4.73E-6",54,"E",1,,0,,0
93106606,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
93106606,,"IUR","0",196,"M",0,,0,,0
93106606,,"Kanaer","0.000428",18,"E",1,"Estimated ",0,,0
93106606,,"kh","0",196,"M",1,,0,,0
93106606,,"Koc","263",18,"E",1,"using logKow method; MCI method gives 14.93",0,,0
7440315,,"BCF_beef","0.982",6,"",1,"Ff =8.0E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440360,,"BCF_beef","0.0123",6,"",1,"Ff =1.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
148798,,"RfD","0.033",42,,0,"RED thiabendazole and salts",0,,0
148798,,"RfD_fish","0.033",42,,0,"RED thiabendazole and salts",0,,1
148798,,"RfD_food","0.033",42,,0,"RED thiabendazole and salts",0,,1
148798,,"RfD_soil","0.033",42,,0,"RED thiabendazole and salts",0,,1
148798,,"RfD_water","0.033",42,,0,"RED thiabendazole and salts",0,,1
148798,,"Sol","50",44,,0,"Experimental value at 25 deg C",0,,0
148798,,"tb","371.6",54,"E",0,,0,,1
148798,,"tc","-9999",143,"D",0,,0,,1
148798,,"UseRfDPath","0",146,,0,,0,,1
154212,,"AntB","-9999",143,"D",0,,0,,1
7487947,,"CTPWaste","1.2",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
154212,,"Antc","-9999",143,"D",0,,0,,1
7783086,,"BCF_beef","0.232",59,"",1,"Tbl 5.2.4-3, p 5-131",0,"",0
11006761,,"BCF_beef","0.0184",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
14698294,,"BCF_beef","0.00532",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
54910893,,"RCF","39.7",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
54910893,,"RfC","0",196,"M",0,,0,,0
54910893,,"RfD","0.00097",10,,0,,0,,0
54910893,,"RfD_fish","0.00097",10,,0,,0,,1
54910893,,"RfD_food","0.00097",10,,0,,0,,1
54910893,,"RfD_soil","0.00097",10,,0,,0,,1
54910893,,"RfD_water","0.00097",10,,0,,0,,1
54910893,,"Sol","38.35",18,"E",0,"Estimated at 25 deg C",0,,0
54910893,,"tb","347.23",18,"E",0,,0,,1
54910893,,"tc","-9999",143,"D",0,,0,,1
54910893,,"UseRfDPath","0",146,,0,,0,,1
7783086,,"CTPWaste","6.2",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
11006761,,"CTPWaste","0.073",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
14698294,,"CTPWaste","0.016",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
85721331,,"CTPWaste","14",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
5436431,,"CTPWaste","0.68",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7439921,,"CTPWaste","88",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7439954,,"CTPWaste","4800",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7440484,,"CTPWaste","8.8",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7440508,,"CTPWaste","520",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
25812300,,"CTPWaste","0.36",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
42399417,,"CTPWaste","0.050",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
51481619,,"CTPWaste","1.9",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
54910893,,"CTPWaste","0.31",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
114078,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
117817,,"Ref_BW_Bird","155",122,"C",0,"test species: Ringed dove",0,"test species: Ringed dove",0
129000,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
148798,,"Ref_BW_Bird","191",258,"C",0,"test species: Bobwhite quail",0,"test species: Bobwhite quail",0
14797650,,"BCF_T3F","0",196,"M",0,,0,,0
14797650,,"BCF_T3W","0",196,"M",0,,0,,0
14797650,,"BCF_T4F","0",196,"M",0,,0,,0
14797650,,"BCF_T4W","0",196,"M",0,,0,,0
68631492,,"CTPWasteDry","0.166",71,,0,"Table 4-6; Lognormal",0,,0
68631492,,"Da","0.0346",54,"E",1,,0,,0
68631492,,"Dw","5.33E-6",54,"E",1,,0,,0
68631492,,"HLC","2.57E-6",64,,1,"Experimental value of 0.26 Pa m3 mol–1 at 25 deg C",0,,0
68631492,,"IUR","0",196,"M",0,,0,,0
68631492,,"Kanaer","0.000428",18,"E",1,"Estimated ",0,,0
68631492,,"kh","0",28,,1,"Polybrominated diphenyl ethers (e.g., tetra- thru octa-isomers) are not expected to undergo hydrolysis in the environment due to the lack of hydrolyzable functional groups",0,,0
68631492,,"Koc","35500",18,"E",1,,0,,0
68631492,,"KpPar","18.07",25,,0,,0,,1
154212,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
206440,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
298464,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
335671,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
564250,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
657249,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
723466,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
738705,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
1163195,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
2795393,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
3380345,,"Ref_BW_Bird","191",258,"C",0,"test species: Bobwhite quail",0,"test species: Bobwhite quail",0
5436431,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7429905,,"Ref_BW_Bird","155",122,"C",0,"test species: Ringed dove",0,"test species: Ringed dove",0
7439896,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7439921,,"Ref_BW_Bird","1810",265,"C",0,"test species: Chicken",0,"test species: Chicken",0
7439954,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7439965,,"Ref_BW_Bird","1500",256,"C",0,"test species: Chicken",0,"test species: Chicken",0
7439976,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7439987,,"Ref_BW_Bird","1500",122,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440020,,"Ref_BW_Bird","1890",266,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440224,,"Ref_BW_Bird","662",255,"C",0,"test species: Turkey",0,"test species: Turkey",0
7440235,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7440280,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7440315,,"Ref_BW_Bird","150",122,"C",0,"test species: Japanese quail",0,"test species: Japanese quail",0
7440360,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7440382,,"Ref_BW_Bird","1600",252,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440393,,"Ref_BW_Bird","121",122,"C",0,"test species: 1-day old chicks",0,"test species: 1-day old chicks",0
7440417,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7440428,,"Ref_BW_Bird","1000",122,"C",0,"test species: Mallard duck",0,"test species: Mallard duck",0
7440439,,"Ref_BW_Bird","828",261,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440484,,"Ref_BW_Bird","1500",263,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440508,,"Ref_BW_Bird","1516",264,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440622,,"Ref_BW_Bird","1042",268,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440666,,"Ref_BW_Bird","1500",257,"C",0,"test species: Chicken",0,"test species: Chicken",0
68631492,,"ksoil","0.00193",18,"E",1,"Estimated ",0,,0
68631492,,"LogKow","7.62",56,,1,"A LogKow of 7.90 was reported by Braekevelt et al. (2003) as being less accurate than Tittlemier's calculation.",0,,0
68631492,,"MW","643.6",18,"E",1,,0,,0
68631492,,"Pc","-9999",143,"D",0,,0,,1
68631492,,"RCF","22300",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
68631492,,"RfC","0",196,"M",0,,0,,0
68631492,,"RfD","0.0002",29,,0,,0,,0
68631492,,"RfD_fish","0.0002",29,,0,,0,,1
68631492,,"RfD_food","0.0002",29,,0,,0,,1
68631492,,"RfD_soil","0.0002",29,,0,,0,,1
68631492,,"RfD_water","0.0002",29,,0,,0,,1
68631492,,"Sol","0.00087",56,,0,"Higgins et al., 2010 (WERF) referenced Tittlemier et al., 2002 giving the value -6.06 (log mg/L), but Tittlemier et al., 2002 reported 8.7E-7 g/L (*1000mg/g=8.7E-4 mg/L)",0,,0
68631492,,"tb","506.8",54,"E",0,,0,,1
68631492,,"tc","-9999",143,"D",0,,0,,1
68631492,,"UseRfDPath","0",146,,0,,0,,1
70458967,,"AntB","-9999",143,"D",0,,0,,1
70458967,,"Antc","-9999",143,"D",0,,0,,1
70458967,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
70458967,,"Bs","1",144,,0,"Always 1",0,,1
70458967,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
70458967,,"CAS","70458967",146,,0,,0,,0
70458967,,"ChemName","Norfloxacin",146,,0,,0,,0
70458967,,"ChemType","O",146,,0,,0,,1
70458967,,"CSFOral","0",196,"M",0,,0,,0
70458967,,"CTPWasteDry","0.448",244,,0,"Table 10; Nonparametric K-M",0,,0
14797558,,"BCF_beef","0",196,"M",1,"",0,"",0
85721331,,"BCF_beef","0.00117",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
1163195,,"ChemName","BDE-209 (Decabromodiphenyl ether)",146,,0,,0,,0
1163195,,"ChemType","O",146,,0,,0,,1
1163195,,"CSFOral","0.0007",29,,0,,0,,0
1163195,,"CTPWasteDry","7.36",71,,0,"Table 4-6; Lognormal",0,,0
16984488,,"CTPWaste","54",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
1163195,,"Da","0.0266",54,"E",1,,0,,0
1163195,,"Dw","4.72E-6",54,"E",1,,0,,0
1163195,,"HLC","3.95E-7",66,,1,"0.04+/-0.01 Pa-m3/mol *9.8692 × 10–6 atm/Pa (n=2; Cetin and Odabasi, 2005)",0,,0
1163195,,"IUR","0",196,"M",0,,0,,0
1163195,,"Kanaer","0.000428",18,"E",1,"Estimated ",0,,0
1163195,,"kh","0",28,,1,"Hydrolysis is not expected to be an important environmental fate process since this compound lacks functional groups that hydrolyze under environmental conditions.",0,,0
1163195,,"Koc","276000",18,"E",1,,0,,0
1163195,,"KpPar","18.07",25,,0,,0,,1
1163195,,"ksoil","0.00193",18,"E",1,"Estimated ",0,,0
1163195,,"LogKow","9.93",26,,1,"Midpoint of range (8.7 to 11.15); Sources 40, 46 in table 5-1 ",0,,0
1163195,,"MW","959.17",44,,1,,0,,0
1163195,,"Pc","-9999",143,"D",0,,0,,1
1163195,,"RCF","62200",9,"Bh",1,"Calculated by model based on upper-bound log Kow (8.2) using correlation equation in cited reference.",0,,0
1163195,,"RfC","0",196,"M",0,,0,,0
1163195,,"RfD","0.007",29,,0,,0,,0
1163195,,"RfD_fish","0.007",29,,0,,0,,1
1163195,,"RfD_food","0.007",29,,0,,0,,1
1163195,,"RfD_soil","0.007",29,,0,,0,,1
1163195,,"RfD_water","0.007",29,,0,,0,,1
1163195,,"Sol","0.000141",26,,0,"Midpoint of range [log -10.89, -3.55]; Sources 40, 46 in table 5-1",0,,0
1163195,,"tb","530",44,,0,,0,,1
1163195,,"tc","-9999",143,"D",0,,0,,1
1163195,,"UseRfDPath","0",146,,0,,0,,1
7439954,,"RfC","0",196,"M",0,,0,,0
148798,,"CTPWaste","0.045",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7439954,,"RfD","5",40,,0,"UL for 19-70 yr olds; given in mg/day so divided by BW of 70 kg",0,,0
7439954,,"RfD_fish","5",40,,0,"UL for 19-70 yr olds; given in mg/day so divided by BW of 70 kg",0,,1
7439954,,"RfD_food","5",40,,0,"UL for 19-70 yr olds; given in mg/day so divided by BW of 70 kg",0,,1
7439954,,"RfD_soil","5",40,,0,"UL for 19-70 yr olds; given in mg/day so divided by BW of 70 kg",0,,1
15687271,,"BCF_T3F","400",18,"E",0,,0,,0
15687271,,"BCF_T3W","400",18,"E",0,,0,,0
15687271,,"BCF_T4F","440",18,"E",0,,0,,0
15687271,,"BCF_T4W","440",18,"E",0,,0,,0
16065831,,"BCF_T3F","0.6",55,,0,"p.20-21; rainbow trout muscle, BCF (geomean of 0.13, Buhler et al., 1977, and 2.8, Calamari et al., 1982) ",0,,0
7439954,,"RfD_water","5",40,,0,"UL for 19-70 yr olds; given in mg/day so divided by BW of 70 kg",0,,1
7439954,,"Sol","100000",28,,0,"Insoluble in water; set to 1E+5 to prevent model crash with zero value",0,,1
7439954,,"tb","1090",15,,0,,0,,1
7439954,,"UseRfDPath","0",146,,0,,0,,1
154212,,"CTPWaste","0.0075",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7440020,,"BrExfruit","0.006",59,,1,,0,,0
7440020,,"BrExveg","0.032",59,,1,,0,,0
7440020,,"BrForage","0.11",59,,1,,0,,0
7440020,,"BrGrain","0.006",59,,1,,0,,0
7440020,,"BrProfruit","0.006",59,,1,,0,,0
7440020,,"BrProveg","0.032",59,,1,,0,,0
7440020,,"BrRoot","0.008",59,,1,,0,,0
7440020,,"BrSilage","0.11",59,,1,,0,,0
7440020,,"Bs","1",144,,0,"Always 1",0,,1
7440020,,"CAS","7440020",146,,0,,0,,0
7440020,,"ChemName","Nickel",146,,0,,0,,0
7440020,,"ChemType","M",146,,0,,0,,1
7440020,,"CSFOral","0",196,"M",0,,0,,0
7440020,,"CTPWasteDry","115",244,,0,"Table 11; lognormal",0,,0
18540299,,"Ref_BW_Bird","0",196,"M",0,"",0,"",0
7440417,,"BCF_milk","1.86e-05",6,"",1,"Fm =9.0E-07 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440666,,"BCF_milk","0.00647",59,"",1,"Tbl 5.2.4-3, p 5-131",0,"",0
7440439,,"BCF_milk","0.00129",59,"",1,"Tbl 5.2.4-3, p 5-131",0,"",0
5436431,,"BCF_milk","0.132",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7429905,,"BCF_milk","0.00414",6,"",1,"Fm =2.0E-04 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
68631492,,"BCF_milk","0.058",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
298464,,"BCF_milk","0.0243",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
